,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,txt_splt,Extracted_name,jpg_url,img_num,dog_type,favorite_count,retweet_count
878,727685679342333952,2016-05-04 02:26:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://twitter.com/dog_rates/status/727685679342333952/photo/1,12.0,10,Cilantro,"['This', 'is', 'Cilantro.', ""She's"", 'a', 'Fellation', 'Gadzooks.', 'Eyes', 'are', 'super', 'magical', 'af.', '12/10', 'could', 'get', 'lost', 'in', 'https://t.co/yJ26LNuyj5']",Cilantro,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1,,3051,672
879,727644517743104000,2016-05-03 23:42:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",13.0,10,,"[""Here's"", 'a', 'doggo', 'struggling', 'to', 'cope', 'with', 'the', 'winds.', '13/10', 'https://t.co/qv3aUwaouT']",,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2,doggo,6143,1851
880,727524757080539137,2016-05-03 15:46:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",10.0,10,,"['This', 'pupper', 'had', 'to', 'undergo', 'emergency', 'haircut', 'surgery', 'so', 'he', 'could', 'hear', 'again.', '10/10', 'miraculous', 'af', 'https://t.co/fUyDIFkBwx']",,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,2,pupper,4654,1291
881,727314416056803329,2016-05-03 01:50:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",11.0,10,,"['This', 'pupper', 'was', 'about', 'to', 'explain', 'where', 'that', 'dirt', 'came', 'from', 'but', 'then', 'decided', 'against', 'it.', '11/10', 'https://t.co/SbaelU6zRs']",,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,2,pupper,3464,796
882,727286334147182592,2016-05-02 23:59:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,https://twitter.com/dog_rates/status/727286334147182592/photo/1,9.0,10,,"['I', 'swear', 'to', 'god', 'if', 'we', 'get', 'sent', 'another', 'Blue', 'Madagascan', 'Peacock', ""we'll"", 'deactivate.', 'We', '👏', 'Only', '👏', 'Rate', '👏', 'Dogs...', '9/10', 'https://t.co/bbta2Q4URK']",,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,1,,3170,866
883,727175381690781696,2016-05-02 16:38:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",10.0,10,Karll,"['This', 'is', 'Karll.', 'He', 'just', 'wants', 'to', 'go', 'kayaking.', '10/10', 'please', 'someone', 'take', 'Karll', 'kayaking', 'already', 'https://t.co/vXLkvyNQHp']",Karll,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2,,4034,1459
884,726935089318363137,2016-05-02 00:43:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,"https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1",12.0,10,Sprout,"['This', 'is', 'Sprout.', ""He's"", 'just', 'precious', 'af.', '12/10', ""I'd"", 'do', 'anything', 'for', 'Sprout', 'https://t.co/DxlX1yTVYY']",Sprout,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,2,,7163,2599
885,726887082820554753,2016-05-01 21:32:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,https://twitter.com/dog_rates/status/726887082820554753/photo/1,10.0,10,Blitz,"['This', 'is', 'Blitz.', ""He's"", 'a', 'new', 'dad', 'struggling', 'to', 'cope', 'mentally', 'with', 'the', 'pressures', 'of', 'being', 'a', 'father.', 'Sick', 'shades', '10/10', 'https://t.co/2AVcJ2BZsy']",Blitz,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,1,,3995,1596
886,726828223124897792,2016-05-01 17:38:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,https://twitter.com/dog_rates/status/726828223124897792/photo/1,12.0,10,Bloop,"['This', 'is', 'Bloop.', ""He's"", 'a', 'Phoenician', 'Winnebago.', 'Tongue', 'is', 'just', 'wow.', 'That', 'box', 'is', 'all', 'he', 'has', '(tragic).', '12/10', 'would', 'caress', 'https://t.co/DWNrPPXgHA']",Bloop,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,1,,3696,1064
887,726224900189511680,2016-04-30 01:41:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,https://twitter.com/dog_rates/status/726224900189511680/photo/1,9.0,10,,"[""I'm"", 'getting', 'super', 'heckin', 'frustrated', 'with', 'you', 'all', 'sending', 'in', 'non', 'canines', 'like', 'this', 'ostrich.', 'We', 'only', 'rate', 'dogs...', '9/10', 'https://t.co/Rgbni2Ns8z']",,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,1,,4594,1217
888,725842289046749185,2016-04-29 00:21:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://twitter.com/dog_rates/status/725842289046749185/photo/1,12.0,10,Colby,"['This', 'is', 'Colby.', ""He's"", 'currently', 'regretting', 'all', 'those', 'times', 'he', 'shook', 'your', 'hand', 'for', 'an', 'extra', 'treat.', '12/10', 'https://t.co/vtVHtKFtBH']",Colby,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1,,7348,2810
889,725786712245440512,2016-04-28 20:40:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://twitter.com/dog_rates/status/725786712245440512/photo/1,11.0,10,Lillie,"['Say', 'hello', 'to', 'Lillie.', ""She's"", 'a', 'Rutabagan', 'Floofem.', 'Poor', 'pupper', 'ate', 'and', 'then', 'passed', 'out.', '11/10', 'relatable', 'af', 'https://t.co/uIdGqug9rw']",Lillie,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1,pupper,4333,1437
890,725729321944506368,2016-04-28 16:52:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,https://twitter.com/dog_rates/status/725729321944506368/photo/1,12.0,10,Lola,"['This', 'is', 'Lola.', ""She's"", 'a', 'Butternut', 'Splishnsplash.', 'They', 'are', 'known', 'to', 'be', 'ferocious', 'af.', '12/10', 'would', 'absolutely', 'still', 'pet', 'https://t.co/adQt5a6TZU']",Lola,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,1,,5399,1885
891,724983749226668032,2016-04-26 15:29:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,https://twitter.com/dog_rates/status/724983749226668032/photo/1,12.0,10,Fred,"['This', 'is', 'Fred-Rick.', 'He', 'dabbles', 'in', 'parkour.', 'The', 'elevation', 'gives', 'him', 'power.', '12/10', 'hopefully', 'visiting', 'a', 'mailbox', 'near', 'you', 'https://t.co/qFqLtudIiD']",Fred,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,1,,3864,1378
892,724771698126512129,2016-04-26 01:26:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",11.0,10,,"['Nothin', 'better', 'than', 'a', 'doggo', 'and', 'a', 'sunset.', '11/10', 'https://t.co/JlFqOhrHEs']",,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,2,doggo,2468,680
893,724405726123311104,2016-04-25 01:12:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,https://twitter.com/dog_rates/status/724405726123311104/photo/1,10.0,10,Ashleigh,"['This', 'is', 'Ashleigh.', ""She's"", 'having', 'Coachella', 'withdrawals.', ""Didn't"", 'even', 'go', 'tho.', '10/10', 'stay', 'strong', 'pupper', 'https://t.co/nRUaKWnJfH']",Ashleigh,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,1,pupper,5514,1744
894,724049859469295616,2016-04-24 01:38:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,https://twitter.com/dog_rates/status/724049859469295616/photo/1,10.0,10,Kreggory,"['This', 'is', 'Kreggory.', 'He', 'just', 'took', 'a', 'look', 'at', 'his', 'student', 'debt.', '10/10', ""can't"", 'even', 'comprehend', 'it', 'https://t.co/XTsZTgilnT']",Kreggory,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,1,,4499,1871
895,724046343203856385,2016-04-24 01:24:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",https://twitter.com/dog_rates/status/724046343203856385/photo/1,10.0,10,Sarge,"['This', 'is', 'Sarge.', 'Not', 'even', 'he', 'knows', 'what', 'his', 'tongue', 'is', 'doing,', 'but', ""it's"", 'pretty', 'damn', 'spectacular.', '10/10', 'https://t.co/pIQEdbBxdL']",Sarge,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,1,,2771,593
896,724004602748780546,2016-04-23 22:38:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,"https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1",11.0,10,Luther,"['This', 'is', 'Luther.', 'He', 'saw', 'a', 'ghost.', 'Spooked', 'af.', '11/10', 'hang', 'in', 'there', 'pupper', 'https://t.co/EdKG43VvEl']",Luther,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,3,pupper,4355,1669
897,723912936180330496,2016-04-23 16:34:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,https://twitter.com/dog_rates/status/723912936180330496/photo/1,12.0,10,Sugar,"['This', 'is', 'Sugar.', ""She's"", 'a', 'Bolivian', 'Superfloof.', 'Spherical', 'af.', '12/10', 'would', 'never', 'let', 'go', 'of', 'https://t.co/AhMfUu6Onm']",Sugar,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1,,4060,1296
898,723688335806480385,2016-04-23 01:41:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,"https://twitter.com/dog_rates/status/723688335806480385/photo/1,https://twitter.com/dog_rates/status/723688335806480385/photo/1",12.0,10,Reginald,"['This', 'is', 'Reginald.', 'He', 'starts', 'screaming', 'at', 'random.', '12/10', 'cuddly', 'af', 'https://t.co/YgNuDQbv89']",Reginald,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,2,,8018,3162
899,723673163800948736,2016-04-23 00:41:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,https://twitter.com/dog_rates/status/723673163800948736/photo/1,10.0,10,Ivar,"['This', 'is', 'Ivar.', 'She', 'is', 'a', 'badass', 'Viking', 'warrior.', 'Will', 'sack', 'your', 'village.', '10/10', 'savage', 'af', 'https://t.co/Dz6MiVssVU']",Ivar,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,1,,3147,943
900,723179728551723008,2016-04-21 16:00:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,https://twitter.com/dog_rates/status/723179728551723008/photo/1,8.0,10,Jangle,"['This', 'is', 'Jangle.', ""She's"", 'addicted', 'to', 'broccoli.', ""It's"", 'the', 'only', 'thing', 'she', 'cares', 'about.', 'Tragic', 'af.', '8/10', 'get', 'help', 'pup', 'https://t.co/8dNWp1cSEa']",Jangle,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,1,,5510,1985
901,722974582966214656,2016-04-21 02:25:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,https://twitter.com/dog_rates/status/722974582966214656/photo/1,4.0,20,,"['Happy', '4/20', 'from', 'the', 'squad!', '13/10', 'for', 'all', 'https://t.co/eV1diwds8a']",,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,1,,4278,1664
902,722613351520608256,2016-04-20 02:30:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,https://twitter.com/dog_rates/status/722613351520608256/photo/1,12.0,10,Schnitzel,"['Meet', 'Schnitzel.', ""He's"", 'a', 'Tropicana', 'Floofboop.', 'Getting', 'too', 'big', 'for', 'his', 'favorite', 'basket.', '12/10', 'just', 'so', 'damn', 'fluffy', 'https://t.co/qjd0UJKYUY']",Schnitzel,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1,,5165,1732
903,721503162398597120,2016-04-17 00:58:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1",11.0,10,Panda,"['This', 'is', 'Panda.', ""He's"", 'happy', 'af.', '11/10', 'https://t.co/IOAk9i4UvE']",Panda,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3,,4843,1981
904,721001180231503872,2016-04-15 15:44:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,https://twitter.com/dog_rates/status/721001180231503872/photo/1,11.0,10,Oliver,"['This', 'is', 'Oliver.', 'Bath', 'time', 'is', 'upon', 'him.', 'His', 'fear', 'of', 'the', 'wetness', 'postpones', 'his', 'ultimate', 'pupper', 'destiny.', '11/10', 'https://t.co/AFzzKqR4tT']",Oliver,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,1,pupper,2632,652
905,720785406564900865,2016-04-15 01:26:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,https://twitter.com/dog_rates/status/720785406564900865/photo/1,12.0,10,Archie,"['This', 'is', 'Archie.', 'He', 'hears', 'everything', 'you', 'say.', ""Doesn't"", 'matter', 'where', 'you', 'are.', '12/10', 'https://t.co/0l4I8famYp']",Archie,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,1,,3242,814
906,720775346191278080,2016-04-15 00:46:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,https://twitter.com/dog_rates/status/720775346191278080/photo/1,10.0,10,Berkeley,"['This', 'is', 'Berkeley.', ""He's"", 'in', 'a', 'predicament.', '10/10', 'someone', 'help', 'him', 'https://t.co/XSEXdQupej']",Berkeley,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1,,2579,716
907,720415127506415616,2016-04-14 00:55:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1",10.0,10,,"[""Garden's"", 'coming', 'in', 'nice', 'this', 'year.', '10/10', 'https://t.co/5Lra3e4rrw']",,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,1,,4297,1587
908,720389942216527872,2016-04-13 23:15:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,https://twitter.com/dog_rates/status/720389942216527872/photo/1,11.0,10,Ralphé,"['This', 'is', 'Ralphé.', 'He', 'patrols', 'the', 'lake.', 'Looking', 'for', 'babes.', '11/10', 'https://t.co/Pb6iMmo0wk']",Ralphé,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1,,6662,2663
909,720340705894408192,2016-04-13 19:59:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,https://twitter.com/dog_rates/status/720340705894408192/photo/1,10.0,10,Derek,"['This', 'is', 'Derek.', 'He', 'just', 'got', 'balled', 'on.', ""Can't"", 'even', 'get', 'up.', 'Poor', 'thing.', '10/10', 'hang', 'in', 'there', 'pupper', 'https://t.co/BIRRF3bcWH']",Derek,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,1,pupper,2985,1033
910,720059472081784833,2016-04-13 01:22:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,https://twitter.com/dog_rates/status/720059472081784833/photo/1,9.0,10,Charleson,"['This', 'is', 'Charleson.', 'He', 'lost', 'his', 'plunger.', 'Looked', 'everywhere.', ""Can't"", 'find', 'it.', 'So', 'sad.', '9/10', 'would', 'comfort', 'https://t.co/pRHX8yn9Yu']",Charleson,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,1,,4042,1192
911,720043174954147842,2016-04-13 00:17:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,https://twitter.com/dog_rates/status/720043174954147842/photo/1,11.0,10,Neptune,"['This', 'is', 'Neptune.', ""He's"", 'a', 'Snowy', 'Swiss', 'Mountain', 'Floofapolis.', 'Cheeky', 'wink.', 'Tongue', 'nifty', 'af.', '11/10', 'would', 'pet', 'so', 'firmly', 'https://t.co/SoZq2Xoopv']",Neptune,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,1,,5104,2124
912,719991154352222208,2016-04-12 20:50:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",10.0,10,,"['This', 'doggo', 'was', 'initially', 'thrilled', 'when', 'she', 'saw', 'the', 'happy', 'cartoon', 'pup', 'but', 'quickly', 'realized', ""she'd"", 'been', 'deceived.', '10/10', 'https://t.co/mvnBGaWULV']",,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2,doggo,5024,1848
913,719704490224398336,2016-04-12 01:51:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,https://twitter.com/dog_rates/status/719704490224398336/photo/1,12.0,10,Clyde,"['This', 'is', 'Clyde.', ""He's"", 'making', 'sure', ""you're"", 'having', 'a', 'good', 'train', 'ride.', '12/10', 'great', 'pupper', 'https://t.co/y206kWHAj0']",Clyde,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,1,pupper,4741,1533
914,719551379208073216,2016-04-11 15:43:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,https://twitter.com/dog_rates/status/719551379208073216/photo/1,10.0,10,Harnold,"['This', 'is', 'Harnold.', 'He', 'accidentally', 'opened', 'the', 'front', 'facing', 'camera.', '10/10', 'get', 'it', 'together', 'Harnold', 'https://t.co/S6JHaSMtln']",Harnold,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1,,5260,2036
915,719367763014393856,2016-04-11 03:33:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,https://twitter.com/dog_rates/status/719367763014393856/photo/1,11.0,10,Sid,"['Meet', 'Sid', '&amp;', 'Murphy.', 'Murphy', 'floats', 'alongside', 'Sid', 'and', 'whispers', 'motivational', 'quotes', 'in', 'his', 'ear.', 'Magical', 'af.', 'Both', '11/10', 'https://t.co/7mmjyearQW']",Sid,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,1,,2905,784
916,719339463458033665,2016-04-11 01:41:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,https://twitter.com/dog_rates/status/719339463458033665/photo/1,10.0,10,Lucy,"['Say', 'hello', 'to', 'Lucy', 'and', 'Sophie.', 'They', 'think', ""they're"", 'the', 'same', 'size.', 'Both', '10/10', 'would', 'snug', 'at', 'same', 'time', 'https://t.co/HW50zkcf2R']",Lucy,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,1,,4587,1323
917,719332531645071360,2016-04-11 01:13:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,https://twitter.com/dog_rates/status/719332531645071360/photo/1,11.0,10,Pippa,"['This', 'is', 'Pippa.', 'She', 'managed', 'to', 'start', 'the', 'car', 'but', 'is', 'waiting', 'for', 'you', 'to', 'buckle', 'up', 'before', 'driving.', 'Responsible', 'af', '11/10', 'https://t.co/htrlmC7saz']",Pippa,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1,,3551,1008
918,718971898235854848,2016-04-10 01:20:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,https://twitter.com/dog_rates/status/718971898235854848/photo/1,10.0,10,Sadie,"['This', 'is', 'Sadie.', 'She', 'is', 'prepared', 'for', 'battle.', '10/10', 'https://t.co/JRckDkZVRT']",Sadie,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1,,3629,1159
919,718939241951195136,2016-04-09 23:10:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,https://twitter.com/dog_rates/status/718939241951195136/photo/1,12.0,10,Otis,"['This', 'is', 'Otis.', 'Everybody', 'look', 'at', 'Otis.', '12/10', 'would', 'probably', 'faint', 'while', 'petting', 'https://t.co/I9qoe1uEih']",Otis,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1,,5456,1867
920,718631497683582976,2016-04-09 02:47:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,https://twitter.com/dog_rates/status/718631497683582976/photo/1,10.0,10,,"['We', 'normally', ""don't"", 'rate', 'marshmallows', 'but', 'this', 'one', 'appears', 'to', 'be', 'flawlessly', 'toasted', 'so', ""I'll"", 'make', 'an', 'exception.', '10/10', 'https://t.co/D9jbbmPmos']",,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,1,,19662,8552
